Step,u_k_x,u_k_y,u_k_theta,x,y,theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
2299,0.9957,1.9466,0.1969,-11.4358,36.1861,1.8532,-1.6446,1.2663,-1.6446,2.4028,0.2450,-0.1606,-0.6795,-0.0894,0.7023,-0.0339
2300,0.6297,0.8513,0.1431,-12.2750,36.6266,2.1376,-0.8392,0.4406,-0.8392,1.6847,-0.0548,-0.1547,0.0041,-0.0854,0.0426,-0.0240
2301,0.8795,1.6813,0.1442,-13.9762,36.7570,2.1680,-1.7012,0.1304,-1.7012,1.6491,-1.2842,-0.1669,-0.3931,0.2284,-0.1884,0.0403
2302,0.0896,1.8118,0.0537,-15.7871,35.5610,2.2244,-1.8109,-1.1959,-1.8109,4.2572,0.1440,-0.3963,0.1723,0.0810,0.0259,-0.0757
2303,1.5391,1.5856,0.1670,-18.9209,35.8317,2.3786,-3.1338,0.2707,-3.1338,3.5009,-4.3423,0.1035,-0.1844,-0.0074,-0.2301,-0.0052
2304,0.5787,0.6205,0.1870,-19.7413,35.0638,2.7960,-0.8204,-0.7679,-0.8204,2.4270,-4.3494,0.3128,0.3193,0.1557,-0.3099,0.0936
2305,1.6620,1.9881,0.1932,-22.6208,33.6117,3.0096,-2.8794,-1.4521,-2.8794,2.4932,-3.3261,0.2411,-0.1324,-0.0530,0.3115,-0.0647
2306,1.1970,1.7199,0.0298,-24.2333,32.2674,3.0263,-1.6125,-1.3443,-1.6125,4.2689,-3.0088,-0.0294,0.0917,0.2150,-0.2625,-0.0124
2307,0.0644,1.5947,0.1762,-24.4114,31.0916,3.0523,-0.1781,-1.1758,-0.1781,4.5406,-2.5214,0.2036,-0.1047,0.0290,-0.6091,-0.0282
2308,1.6817,1.6963,0.0883,-26.4619,29.2033,3.0253,-2.0506,-1.8883,-2.0506,3.6734,0.2107,-0.5065,-0.1304,-0.0833,0.5230,0.0302
2309,1.6671,1.2884,0.0194,-28.1988,27.9893,3.0711,-1.7369,-1.2140,-1.7369,4.2308,-5.9109,-0.2002,0.4611,-0.0034,0.3297,-0.1617
2310,1.4198,1.6481,0.1125,-29.8644,26.4564,-3.0491,-1.6656,-1.5329,-1.6656,2.8452,6.1343,0.0472,-0.0856,0.0989,0.2954,0.2434
2311,0.3265,1.0774,0.0707,-29.5843,25.2142,-2.9487,0.2801,-1.2422,0.2801,3.0058,5.8413,0.4050,-0.1688,-0.1006,-0.0003,0.0650
2312,0.1421,1.0035,0.1182,-29.0992,24.3614,-2.9274,0.4851,-0.8528,0.4851,5.4370,0.7309,-0.3574,0.5759,-0.0687,-0.1608,0.1471
2313,0.8710,1.9767,0.0727,-29.6532,22.6572,-2.9917,-0.5540,-1.7042,-0.5540,2.7267,0.3159,-0.5986,-0.2665,0.0526,-0.1899,0.1410
2314,1.0107,0.9486,0.1292,-30.0405,21.5677,-2.9659,-0.3873,-1.0895,-0.3873,2.0166,0.1886,0.2925,-0.5410,0.2951,0.3768,0.1080
2315,0.7416,0.4358,0.1781,-31.2204,20.4312,-2.7933,-1.1799,-1.1365,-1.1799,1.1450,5.6569,-0.1833,0.2273,0.1736,0.0707,-0.0378
2316,0.3453,1.7361,0.0699,-30.7200,19.3689,-2.7494,0.5004,-1.0622,0.5004,1.5412,5.4666,0.0823,-0.0866,0.0053,0.5887,-0.0047
2317,0.6087,0.7741,0.1885,-30.6245,18.6690,-2.5926,0.0955,-0.7000,0.0955,2.8112,4.7555,0.4359,-0.4687,0.0060,0.3801,0.0248
2318,1.0856,0.1766,0.1168,-30.7999,17.5966,-2.5531,-0.1754,-1.0723,-0.1754,3.8673,4.5110,-0.4977,0.0409,0.0351,-0.3668,-0.0798
2319,0.5790,0.6063,0.1918,-30.6400,17.5579,-2.2760,0.1599,-0.0387,0.1599,3.0795,4.2052,0.1552,-0.2857,0.0404,0.4212,0.0281
2320,1.5877,0.8170,0.1562,-31.1077,15.6483,-2.1060,-0.4677,-1.9096,-0.4677,4.4269,3.2866,-0.1130,0.1965,0.0097,-0.3532,0.1485
2321,1.3977,1.7215,0.1947,-30.5041,12.9826,-1.8397,0.6037,-2.6657,0.6037,3.9146,1.2317,0.1208,0.2608,0.1066,0.1628,0.0200
2322,1.1389,1.8456,0.1219,-28.7562,10.8595,-1.8234,1.7479,-2.1231,1.7479,1.8668,1.8066,0.2909,-0.1355,0.0595,-0.2815,0.0273
2323,1.7133,0.4072,0.0980,-28.5935,8.5652,-1.8868,0.1627,-2.2943,0.1627,2.9519,2.9617,-0.3798,0.0649,-0.0048,-0.1858,-0.0280
2324,0.5676,1.1599,0.0793,-27.2758,7.3541,-1.7938,1.3177,-1.2111,1.3177,3.7743,3.3195,0.0969,0.0895,0.1689,0.0339,0.0324
2325,1.6634,0.2513,0.1311,-27.4286,5.4856,-1.8628,-0.1528,-1.8685,-0.1528,1.0860,3.1911,-0.2752,-0.4260,0.0632,-0.1526,0.0179
2326,1.4518,0.8191,0.0449,-26.7335,4.0163,-1.9329,0.6951,-1.4692,0.6951,2.7669,3.6790,-0.4627,0.1699,0.1147,-0.4679,0.1338
2327,1.5432,0.9272,0.1862,-26.4811,2.2260,-1.5947,0.2524,-1.7904,0.2524,4.7469,3.3555,-0.4678,-0.3004,-0.0322,-0.3676,0.0035
2328,0.6381,1.7526,0.1371,-24.3274,1.5442,-1.4112,2.1537,-0.6818,2.1537,5.3050,3.7545,-0.4358,0.0020,0.0285,-0.3946,0.0795
2329,1.8964,1.0458,0.0228,-23.4178,-0.2547,-1.1684,0.9096,-1.7989,0.9096,1.6895,2.0405,-0.1003,0.2490,0.0617,-0.2944,-0.0524
2330,1.3073,1.0371,0.1183,-22.3297,-1.2188,-1.0421,1.0882,-0.9641,1.0882,2.0259,2.4980,-0.8854,0.4787,-0.2313,0.1457,-0.0005
2331,1.2902,1.2000,0.0280,-20.6912,-1.6969,-0.9920,1.6384,-0.4781,1.6384,3.2639,3.1582,-0.3157,0.3558,-0.0786,0.0028,-0.1107
2332,1.9664,0.9646,0.1861,-18.3030,-2.3108,-0.7088,2.3882,-0.6139,2.3882,2.8897,0.8505,-0.0946,-0.3805,0.0212,0.0656,-0.1322
2333,0.7303,1.0895,0.1840,-17.1516,-1.9970,-0.6966,1.1515,0.3138,1.1515,1.1683,0.7219,-0.6433,0.3081,0.2947,0.2863,-0.0516
2334,1.0578,1.1813,0.0704,-15.7696,-2.0589,-0.6600,1.3819,-0.0619,1.3819,0.3752,1.3546,-0.1220,-0.2091,0.0256,-0.0564,-0.0676
2335,0.2172,1.4506,0.1116,-14.4613,-1.2401,-0.5065,1.3083,0.8188,1.3083,0.9692,-2.0992,-0.2012,-0.0828,0.1111,-0.0270,0.0624
2336,0.3083,0.5096,0.1287,-13.7248,-1.0243,-0.2457,0.7365,0.2158,0.7365,2.2417,-2.5079,0.0423,0.1212,0.0318,-0.0570,0.2202
2337,0.6222,1.5993,0.1826,-12.8521,0.2790,0.0658,0.8726,1.3033,0.8726,3.7073,-2.3989,0.0589,-0.0191,-0.0671,0.2947,-0.0204
2338,0.3124,1.7841,0.0766,-13.0169,2.6468,0.0324,-0.1647,2.3678,-0.1647,4.4494,1.4100,0.3655,-0.0115,0.1411,-0.1992,0.0244
2339,1.1664,0.5097,0.0462,-12.3244,3.3507,0.0177,0.6925,0.7038,0.6925,3.9025,1.5405,0.4849,-0.3462,0.0982,0.6912,-0.1316
2340,1.0410,0.2687,0.0438,-10.7722,3.8527,0.0574,1.5521,0.5021,1.5521,2.9536,1.8274,-0.2781,0.3735,0.0135,0.2228,0.1371
2341,1.3769,1.0164,0.0824,-9.0558,5.0625,-0.1043,1.7164,1.2098,1.7164,3.5398,2.6351,-0.7258,0.5979,0.0072,-0.1325,0.0182
2342,1.5909,0.6634,0.0174,-6.9413,5.3304,-0.0967,2.1145,0.2679,2.1145,2.0781,0.1535,-0.1691,-0.6984,0.1296,0.4716,0.0856
2343,1.7650,0.3362,0.0281,-4.9538,5.7545,-0.1209,1.9874,0.4241,1.9874,0.3451,-1.6127,0.4056,0.0261,-0.0110,-0.2324,0.1955
2344,1.1636,0.3165,0.1724,-3.7613,5.9798,-0.0360,1.1926,0.2254,1.1926,0.9113,-2.8587,0.3684,0.2022,0.0179,-0.1072,0.0208
2345,1.4021,1.4396,0.1794,-2.4470,6.9984,-0.0098,1.3143,1.0186,1.3143,4.9454,-0.7357,0.4674,-0.0059,0.0657,-0.5801,0.0855
2346,0.6899,1.8730,0.0822,-2.0102,8.3693,0.1171,0.4368,1.3709,0.4368,3.3914,0.8127,-0.3533,-0.2015,0.0869,-0.1406,0.0887
2347,1.9755,1.9147,0.0953,-0.4039,10.7709,0.3376,1.6063,2.4016,1.6063,0.5176,1.3036,-0.4693,0.7958,0.0209,0.1590,0.0383
2348,1.8459,1.7113,0.1029,0.6501,12.6093,0.5625,1.0540,1.8383,1.0540,1.2505,-2.8255,0.2828,0.2629,0.2195,-0.4939,-0.2655
2349,1.1965,1.8355,0.1255,1.0836,14.6703,0.8171,0.4335,2.0611,0.4335,3.0385,-2.7962,0.0808,-0.4169,-0.0254,0.2967,0.1052
2350,0.9981,1.1497,0.0538,1.0307,16.3389,0.7944,-0.0529,1.6686,-0.0529,4.5463,-2.7141,0.5854,0.0640,-0.1093,0.1916,-0.0064
2351,1.5970,1.3989,0.1012,0.9600,18.4148,0.8604,-0.0707,2.0758,-0.0707,4.0673,0.8200,0.6059,0.0187,-0.1060,-0.1774,0.1969
2352,0.9344,0.5709,0.0519,0.7278,19.5150,0.8275,-0.2322,1.1002,-0.2322,3.3820,0.8543,0.2393,0.2980,-0.1477,0.1633,0.0486
2353,0.0203,0.7957,0.1230,0.3511,19.8686,0.8095,-0.3767,0.3536,-0.3767,2.6975,0.6210,0.1385,-0.6329,-0.1801,-0.0616,0.0577
2354,0.2292,1.0035,0.0904,-0.3878,21.2691,0.9151,-0.7389,1.4005,-0.7389,1.7672,0.2808,0.6514,-0.0875,0.0042,0.4749,0.0855
2355,0.3818,1.3596,0.0009,-1.3077,21.9389,0.8989,-0.9199,0.6698,-0.9199,1.7625,-0.3750,0.8884,-0.1751,-0.1136,-0.4898,-0.0662
2356,1.2384,0.5328,0.1086,-0.9636,23.4158,0.7662,0.3441,1.4769,0.3441,1.6138,-1.1451,0.1907,-0.4255,-0.1020,0.2981,0.0653
2357,0.6418,0.7700,0.1313,-1.1748,24.6322,0.8953,-0.2113,1.2164,-0.2113,2.1927,-1.6586,-0.2514,-0.1381,-0.0410,-0.1617,-0.1948
2358,1.6542,0.3695,0.0062,-0.3702,26.1292,0.9382,0.8047,1.4969,0.8047,3.4156,-2.4265,0.3326,0.4543,-0.0712,-0.3067,-0.1600
2359,0.6661,1.2514,0.0066,-1.4809,27.5102,0.9719,-1.1107,1.3811,-1.1107,3.6604,1.5088,-0.1905,-0.3175,0.1301,-0.5172,-0.0450
2360,0.6724,0.2117,0.1520,-0.6157,28.8516,0.9285,0.8652,1.3413,0.8652,3.9683,1.9044,0.1762,-0.3627,0.0224,0.1912,0.0445
2361,0.4674,0.5256,0.0253,-1.4209,30.0266,1.0244,-0.8052,1.1751,-0.8052,3.2110,-4.0343,0.0324,0.5484,0.1657,0.1875,-0.0329
2362,0.4565,0.2447,0.0738,-1.5970,30.4044,0.9525,-0.1761,0.3778,-0.1761,2.9083,-3.6939,0.1456,-0.5898,-0.0086,-0.6727,-0.0892
2363,1.9589,1.9639,0.0738,-2.0571,33.1244,1.0444,-0.4601,2.7201,-0.4601,4.0035,-3.0531,-0.0336,-0.0543,0.0557,0.4949,0.0225
2364,0.5234,1.9843,0.1574,-3.9206,34.7004,1.1505,-1.8635,1.5760,-1.8635,1.4580,-3.8992,0.1108,0.1988,-0.0068,0.3717,-0.0717
2365,1.0652,1.1845,0.0681,-4.9233,35.9220,1.2139,-1.0026,1.2216,-1.0026,2.0217,-2.7543,0.5082,-0.0441,-0.0125,-0.4196,-0.0633
2366,0.4989,0.8789,0.0203,-5.6446,36.8008,1.2443,-0.7213,0.8788,-0.7213,2.7562,-2.7138,-0.0751,-0.0450,-0.0223,0.3171,-0.0259
2367,1.3461,0.3434,0.1176,-5.5001,38.2137,1.3005,0.1445,1.4129,0.1445,4.0367,-2.7326,0.4686,0.1178,-0.0360,0.2123,-0.0075
2368,0.6720,1.6801,0.0905,-6.7909,39.7936,1.4471,-1.2908,1.5799,-1.2908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2369,1.8002,1.5987,0.1552,-7.9852,42.1704,1.5550,-1.1943,2.3768,-1.1943,4.5698,0.0023,-0.1414,0.4718,-0.0861,-0.2607,0.1796
2370,0.3440,1.9570,0.1976,-10.0971,42.4487,1.6453,-2.1119,0.2783,-2.1119,4.6581,-0.2398,0.3116,0.3696,-0.0835,0.0993,0.0545
2371,0.4385,0.5465,0.0212,-10.6196,43.0847,1.6984,-0.5225,0.6360,-0.5225,3.5595,-0.5403,-0.0976,-0.4148,0.1324,0.2883,0.0903
2372,0.9700,0.7911,0.1259,-11.4269,43.4748,1.8352,-0.8073,0.3900,-0.8073,4.1898,-0.8516,0.6842,0.3314,0.1130,-0.0352,-0.1674
2373,1.6429,1.7665,0.1638,-13.2674,44.4342,1.9500,-1.8406,0.9594,-1.8406,4.7650,-1.1445,0.3958,0.5884,-0.0046,0.0647,0.0827
2374,0.9515,1.5142,0.1912,-14.9964,44.5421,2.1385,-1.7290,0.1079,-1.7290,2.5280,0.6501,0.0703,-0.1804,0.0002,-0.2550,0.1591
2375,0.7904,0.4395,0.0335,-15.6042,45.3365,2.0177,-0.6079,0.7944,-0.6079,0.9828,-5.0645,-0.6087,0.1053,-0.0064,0.0586,0.0147
2376,1.2578,1.5817,0.0526,-17.2065,45.7746,2.0788,-1.6022,0.4381,-1.6022,0.5382,-3.1064,0.1405,0.5030,-0.0010,-0.5176,0.0017
2377,0.3406,0.2415,0.1443,-17.7831,45.9979,2.2172,-0.5767,0.2233,-0.5767,1.0189,-2.9776,-0.3075,0.7878,-0.0256,0.2611,0.0525
2378,1.7846,1.2323,0.1522,-19.3030,47.3169,2.3367,-1.5199,1.3190,-1.5199,2.8052,-3.0555,0.5796,0.2522,-0.1095,-0.2826,0.1660
2379,0.7839,0.5646,0.1266,-20.2977,47.6035,2.4905,-0.9947,0.2866,-0.9947,4.7783,-5.8434,-0.0061,-0.1699,-0.0765,-0.3658,-0.0556
2380,1.2458,1.1707,0.1613,-21.9567,47.1874,2.6359,-1.6590,-0.4162,-1.6590,2.7703,0.4250,-0.2501,0.4785,0.0553,0.3439,0.0653
2381,1.4848,1.4154,0.0350,-24.1107,46.4143,2.6525,-2.1541,-0.7731,-2.1541,1.2056,-0.5802,-0.1818,0.0963,-0.0097,-0.4074,-0.1411
2382,0.1225,0.4433,0.1652,-24.0343,45.4640,2.9024,0.0764,-0.9503,0.0764,2.1907,-0.9921,0.3103,0.4187,-0.1322,-0.1684,-0.0593
2383,0.8903,1.1937,0.1833,-25.2336,44.6188,-3.1147,-1.1993,-0.8453,-1.1993,3.2970,4.4555,-0.0193,0.3659,-0.1205,0.5908,-0.1862
2384,1.9264,0.0741,0.1478,-27.4062,44.1479,-2.8801,-2.1726,-0.4708,-2.1726,4.0931,3.6751,-0.4604,0.1762,-0.0345,0.3600,-0.1564
2385,0.1746,1.4784,0.1422,-27.2858,43.0130,-2.7807,0.1204,-1.1349,0.1204,2.2754,3.2718,-0.6892,0.0386,-0.1240,0.0847,-0.1465
2386,1.6753,1.8321,0.1436,-28.0053,40.8845,-2.5127,-0.7195,-2.1285,-0.7195,3.1230,-0.0658,-0.0325,-0.0665,0.1643,-0.3768,-0.0421
2387,0.8447,0.2226,0.1762,-28.4425,40.3840,-2.3879,-0.4372,-0.5005,-0.4372,3.1274,0.1082,-0.1457,0.0184,0.1054,0.5661,-0.1697
2388,0.1280,1.7973,0.0902,-26.8915,38.7863,-2.2974,1.5509,-1.5977,1.5509,3.8383,-0.7225,0.6558,0.3784,0.0952,0.3221,0.0245
2389,0.0435,1.8334,0.1943,-25.2061,37.4561,-2.0723,1.6854,-1.3302,1.6854,3.3344,2.0473,-0.0564,0.6078,-0.1980,0.2410,-0.0399
2390,1.6217,1.5456,0.0556,-24.7903,35.4431,-2.0288,0.4158,-2.0130,0.4158,3.8418,2.4489,-0.1726,0.2527,0.0901,-0.0930,0.0121
2391,1.6028,0.2239,0.0928,-24.8884,34.0178,-1.9881,-0.0981,-1.4254,-0.0981,5.3484,2.8091,0.2875,-0.6267,0.0468,-0.2578,0.0720
2392,0.3152,0.4297,0.0737,-24.5658,32.8774,-1.9568,0.3226,-1.1404,0.3226,4.8302,1.8774,-0.2905,-0.0538,-0.0386,0.3847,0.0422
2393,0.3412,0.5755,0.0686,-24.4022,32.0971,-1.9318,0.1636,-0.7803,0.1636,4.4068,2.0341,0.2207,0.0605,-0.1436,0.0466,0.1741
2394,0.7588,1.2444,0.0740,-23.7932,30.5874,-1.7640,0.6090,-1.5096,0.6090,4.8258,2.2922,-0.1530,0.3226,-0.0558,0.0641,0.0876
2395,1.2384,0.6906,0.1306,-23.1715,29.2828,-1.7220,0.6217,-1.3047,0.6217,4.8109,2.6189,-0.1783,-0.3662,0.0299,0.7067,-0.1348
2396,1.4973,1.9600,0.0687,-21.0802,27.9569,-1.6953,2.0913,-1.3259,2.0913,4.3698,2.9746,0.6402,0.4297,-0.0381,0.0320,-0.0277
2397,0.2158,0.6777,0.1827,-20.1897,27.6916,-1.6426,0.8905,-0.2653,0.8905,4.3673,3.1445,0.2520,-0.1159,0.2519,0.0501,0.0871
2398,0.2898,1.3824,0.1696,-19.3328,27.1341,-1.5403,0.8570,-0.5575,0.8570,4.5866,2.4928,-0.1277,0.1504,-0.1355,0.3359,0.0037
2399,1.9702,1.2502,0.1799,-18.4203,25.1681,-1.2732,0.9125,-1.9660,0.9125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2400,1.9183,0.8194,0.1681,-17.1036,23.6278,-1.0666,1.3167,-1.5403,1.3167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2401,1.1138,0.5397,0.1809,-16.5757,22.8967,-0.8730,0.5279,-0.7311,0.5279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2402,0.2768,0.8687,0.0642,-15.3696,22.5021,-0.9069,1.2061,-0.3946,1.2061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2403,1.8104,0.1174,0.1643,-14.0377,21.0392,-0.7892,1.3319,-1.4629,1.3319,3.7531,-0.7030,0.2161,0.2099,0.0785,-0.4337,0.0500
2404,0.4524,0.0551,0.1810,-13.3544,21.0887,-0.5189,0.6833,0.0495,0.6833,4.3950,-1.3334,0.3756,0.2137,-0.1006,0.4664,-0.1237
2405,0.5446,0.5176,0.0653,-12.3902,21.7093,-0.3416,0.9642,0.6206,0.9642,4.7610,-1.4357,0.1638,0.0827,0.0908,0.7162,-0.0358
2406,0.2250,1.2654,0.1969,-12.2533,22.8519,-0.1381,0.1369,1.1427,0.1369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2407,1.7597,0.1778,0.0210,-10.2463,22.8080,-0.2956,2.0069,-0.0440,2.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2408,1.7351,1.7823,0.0462,-8.4670,24.5078,-0.2551,1.7794,1.6999,1.7794,4.0605,2.0784,-0.4590,0.1194,0.0068,-0.1222,-0.0122
2409,1.2273,0.0118,0.0785,-7.1302,24.4190,-0.2122,1.3367,-0.0888,1.3367,4.8384,2.3456,-0.0445,-0.0006,-0.0075,-0.3858,0.0813
2410,0.8710,0.4281,0.1071,-6.0367,24.6386,-0.0240,1.0935,0.2196,1.0935,4.9353,2.2807,-0.1133,0.0201,0.1802,0.5461,-0.0448
2411,0.3607,0.7656,0.1171,-6.0728,24.6979,-0.1218,-0.0361,0.0593,-0.0361,5.3127,2.3828,0.5413,-0.5506,-0.0508,0.7799,0.0218
2412,0.0604,1.6233,0.1675,-5.8746,26.1271,-0.0519,0.1983,1.4292,0.1983,3.6766,2.5497,0.5785,-0.2520,0.0977,0.2376,0.0488
2413,0.3725,1.7624,0.1056,-5.2506,27.6442,0.0609,0.6240,1.5171,0.6240,3.9222,2.8669,-0.0379,0.0602,-0.0587,0.4320,0.0067
2414,1.7011,1.5210,0.0541,-4.0113,29.2718,0.0282,1.2393,1.6276,1.2393,0.7590,2.3516,0.2983,0.8830,0.2061,0.0787,0.0584
2415,0.2838,1.3619,0.1103,-4.0818,30.8461,0.4070,-0.0705,1.5743,-0.0705,0.9577,-2.4294,-0.2074,-0.2033,-0.1575,0.1668,-0.1251
2416,0.3769,0.3185,0.1269,-3.7745,30.6573,0.6018,0.3074,-0.1888,0.3074,1.2270,-2.8990,-0.0174,-0.0576,-0.0207,-0.0748,0.0579
2417,1.9179,1.1850,0.0508,-2.3001,32.8856,0.6293,1.4743,2.2283,1.4743,3.3723,-2.9238,-0.5863,-0.3118,0.0185,0.1432,-0.0781
2418,0.9165,0.0545,0.0698,-1.3376,33.1727,0.6020,0.9625,0.2871,0.9625,4.9399,-3.0302,-0.0754,-0.3627,0.0349,-0.6701,-0.1670
2419,1.2136,0.2617,0.1683,-0.7022,34.6524,0.8026,0.6354,1.4797,0.6354,1.8650,-0.9213,-0.3790,0.0727,0.0125,-0.1530,-0.0593
2420,1.9830,1.1851,0.0664,-0.0741,36.2091,0.9130,0.6281,1.5566,0.6281,2.2127,-1.8142,0.0805,0.3297,0.0103,-0.0807,-0.0642
2421,0.6430,0.3797,0.0620,-0.3441,36.4211,0.9104,-0.2701,0.2120,-0.2701,3.0869,-1.7800,-0.1757,-0.3513,-0.0467,-0.2049,0.1182
2422,0.7181,0.5377,0.1157,-0.6789,37.7054,1.0488,-0.3348,1.2843,-0.3348,4.2489,-2.0194,0.3088,0.0886,-0.0924,0.2430,0.1485
2423,0.6745,1.7105,0.0828,-1.9537,39.3520,1.1555,-1.2748,1.6466,-1.2748,2.2874,-1.0840,-0.1443,-0.1362,0.1586,0.0929,-0.0138
2424,0.9483,0.1976,0.1331,-1.4723,40.2449,1.2011,0.4814,0.8929,0.4814,4.4903,-0.7815,0.2275,-0.2365,-0.0765,0.1650,0.1904
2425,1.5824,1.6277,0.0158,-2.7541,42.2085,1.3441,-1.2818,1.9636,-1.2818,4.2350,-2.0436,0.4636,0.1437,0.0046,-0.0117,0.2466
2426,1.4114,0.9076,0.1979,-3.4794,43.5823,1.4798,-0.7253,1.3737,-0.7253,4.5441,1.1115,-0.4261,0.2551,0.0184,0.3790,0.0073
2427,1.0533,1.4510,0.0572,-4.9362,44.0693,1.3540,-1.4568,0.4871,-1.4568,3.7489,0.9098,0.2024,-0.3324,0.0615,0.0201,0.0487
2428,1.7392,1.7544,0.0423,-6.2839,46.1409,1.4086,-1.3477,2.0716,-1.3477,3.2452,1.5397,-0.1652,0.0331,0.1175,0.1239,0.1238
2429,1.4368,0.3630,0.1080,-6.4704,47.9776,1.3383,-0.1865,1.8367,-0.1865,2.7799,-4.2223,0.0059,0.2269,0.0843,0.5869,0.1521
2430,1.1388,1.9597,0.1568,-8.3788,48.9627,1.6047,-1.9083,0.9851,-1.9083,2.3981,-3.5626,-0.6177,-0.2667,0.0522,-0.6601,0.0465
2431,0.4028,1.7160,0.0194,-10.3037,49.2609,1.5246,-1.9249,0.2982,-1.9249,2.5043,-2.6995,0.2518,0.0694,-0.0822,0.2953,-0.0209
2432,1.3240,1.4616,0.0133,-11.3318,50.8813,1.6506,-1.0282,1.6203,-1.0282,4.2503,-2.6955,-0.2633,0.1316,0.0058,-0.8064,-0.1445
2433,1.7515,1.5118,0.0479,-12.7294,52.5641,1.7184,-1.3975,1.6829,-1.3975,2.9094,0.9395,0.1315,0.1401,0.1620,0.2074,0.0248
2434,1.0927,0.6591,0.1426,-13.5472,52.9913,1.8970,-0.8178,0.4271,-0.8178,4.6117,-4.9218,-0.1140,-0.1466,0.0022,0.3253,-0.0700
2435,0.3667,0.0633,0.0892,-13.4608,53.3139,1.9493,0.0863,0.3226,0.0863,4.5317,-4.5931,-0.1097,-0.3245,-0.1761,-0.0716,-0.1650
2436,0.2516,0.6881,0.1687,-14.3900,53.2820,2.3388,-0.9292,-0.0318,-0.9292,5.0438,-5.0158,-0.6374,0.5286,0.2553,0.2991,-0.0362
2437,0.3573,1.8433,0.1947,-16.2511,52.1944,2.5211,-1.8611,-1.0877,-1.8611,1.6392,-5.4459,-0.4828,0.3892,-0.0326,-0.0751,-0.2005
2438,0.1166,1.4359,0.1393,-17.2026,51.0316,2.7150,-0.9515,-1.1628,-0.9515,0.5018,0.0264,-0.0833,-0.0277,0.0638,-0.0504,-0.1356
2439,1.0834,1.4141,0.1292,-19.2944,50.4236,2.8217,-2.0917,-0.6080,-2.0917,1.4304,-2.1026,-0.0167,-0.1185,0.0556,0.0619,0.1431
2440,1.9303,0.1492,0.1703,-20.8078,51.1474,3.1047,-1.5135,0.7238,-1.5135,4.7013,-0.5147,0.2712,0.0648,-0.0335,-0.1556,-0.0541
2441,1.9596,0.6050,0.1278,-23.3263,49.9473,-3.0817,-2.5184,-1.2001,-2.5184,3.9519,4.9181,-0.0563,0.7924,-0.0860,-0.5044,-0.0076
2442,1.2472,1.4924,0.0645,-24.7906,48.2180,-3.0383,-1.4643,-1.7292,-1.4643,0.9775,1.2932,-0.3265,-0.2198,-0.0826,0.2964,-0.0761
2443,0.5007,1.9480,0.1179,-24.6235,46.2707,-2.8020,0.1671,-1.9474,0.1671,1.3870,4.5608,-0.0186,-0.3951,0.0231,-0.0265,-0.0834
2444,0.5683,1.9960,0.1397,-24.6101,43.9990,-2.7641,0.0134,-2.2716,0.0134,4.0361,4.2323,-0.1466,0.0721,-0.1405,0.2198,-0.0083
2445,1.9241,1.3899,0.0230,-26.0204,41.8723,-2.7292,-1.4103,-2.1268,-1.4103,1.9813,4.1192,-0.2319,0.0918,-0.0655,0.1047,-0.1523
2446,0.8326,0.6413,0.1061,-26.7244,39.9892,-2.7278,-0.7040,-1.8831,-0.7040,4.3436,0.1541,-0.1978,-0.2685,-0.0200,-0.0370,-0.0118
2447,1.3323,1.6958,0.0812,-26.9663,38.1281,-2.6968,-0.2419,-1.8611,-0.2419,4.2298,5.8284,0.1967,-0.1145,-0.0168,0.0433,0.0053
2448,1.9158,0.5730,0.1551,-28.6713,36.7165,-2.5044,-1.7049,-1.4116,-1.7049,2.4849,5.0773,0.4339,-0.2298,-0.0437,-0.0364,0.0194
2449,0.8443,0.9460,0.1956,-29.1212,34.9311,-2.3734,-0.4500,-1.7854,-0.4500,4.1199,4.2992,0.0479,-0.2221,0.1156,0.3627,-0.0421
2450,1.6773,1.3315,0.0774,-29.3287,32.8561,-2.3337,-0.2074,-2.0750,-0.2074,3.7596,0.4740,0.2964,0.2454,0.0453,-0.2142,-0.1269
2451,0.2572,1.9109,0.0912,-28.5066,31.2895,-2.1509,0.8221,-1.5666,0.8221,2.4947,-0.0912,-0.0536,0.2570,-0.1015,0.6026,-0.0360
2452,1.1184,1.1082,0.1287,-28.2729,29.4459,-2.1219,0.2337,-1.8436,0.2337,1.9149,-1.1098,0.0824,0.5532,-0.1145,0.0621,-0.0016
2453,1.2452,0.9663,0.1779,-28.1168,28.0414,-1.9023,0.1561,-1.4046,0.1561,4.5128,-0.7828,0.1285,0.1095,0.2098,-0.1142,0.0322
2454,0.2145,0.4408,0.1259,-27.6152,27.9769,-1.8135,0.5016,-0.0645,0.5016,2.8666,4.6750,-0.3392,-0.0087,-0.0470,0.1809,-0.1787
