Step,u_k_x,u_k_y,u_k_theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
188,-0.0181,-0.0372,-0.0964,-0.0622,-0.0323,-0.1883,1.1134,-0.7701,-0.3757,-0.4546,-0.0127,0.2386,0.0679
189,0.8781,-0.6136,0.0698,-1.0286,-0.4795,-0.0172,4.3001,-0.1050,-0.0293,-0.2156,-0.1418,0.0027,0.0388
190,-0.9686,0.2121,0.0485,0.7274,0.7411,-0.0078,1.0014,-0.5103,0.1697,-0.1402,-0.1138,-0.2417,-0.1623
191,0.6351,-0.0506,-0.0404,-0.3556,-0.5629,-0.0528,4.6683,-0.0670,-0.7907,-0.3765,-0.1294,0.1100,0.1470
192,0.1631,-0.4929,0.0715,-0.4810,0.1909,0.0630,4.4698,-0.0610,-0.2371,-0.1805,-0.0331,-0.0332,0.0040
193,0.3668,0.1641,0.0681,0.0226,-0.4387,0.0637,4.1949,-0.0952,0.3239,-0.1347,0.0020,-0.3038,0.0176
194,-0.0998,0.3419,-0.0514,0.3424,-0.0094,-0.0160,4.4056,-0.1245,0.2699,0.3905,0.0884,-0.0748,0.1694
195,0.8839,-0.5610,-0.0370,-0.9564,-0.5018,-0.0955,3.3210,0.1753,-0.1267,-0.2492,0.0198,-0.2794,-0.0626
196,-0.5176,0.9089,0.0739,1.0108,-0.0687,0.1279,3.8645,-0.1844,-0.3389,-0.5722,-0.0745,0.4588,-0.1684
197,-0.4066,0.1493,-0.0992,0.2053,0.2592,-0.1632,4.3691,-0.0314,-0.6021,0.0962,-0.1118,0.2440,-0.0763
198,-0.4087,0.5097,0.0319,0.5357,0.0249,0.0398,4.6528,-0.1987,-0.0372,0.0133,0.2075,-0.2620,0.0075
199,-0.6827,0.8037,-0.0949,1.0644,0.0962,-0.1725,2.3392,5.2223,-0.1300,0.0167,-0.0127,0.1289,-0.2336
200,-0.7970,0.5398,0.0317,0.9909,0.1620,0.0709,3.2835,5.2452,-0.2390,-0.0616,-0.1633,0.0105,0.0426
201,-0.2096,-0.4655,0.0520,-0.2129,0.3917,0.0373,3.0114,5.3052,0.2496,-0.0955,-0.0075,0.0054,0.1383
202,-0.7268,-0.1546,0.0489,0.2926,0.7553,0.0848,3.3223,-0.8586,-0.2171,-0.1933,-0.1568,0.4085,0.0080
203,0.3918,0.9268,0.0031,0.6620,-0.8302,-0.0698,4.0126,5.4097,0.4514,0.2245,-0.0589,0.3553,0.0831
204,0.6915,0.9007,-0.0777,0.1772,-1.1106,-0.1719,4.3011,5.2047,0.4159,0.6568,0.0742,-0.3342,0.0863
205,-0.1765,0.1868,-0.0323,0.2692,0.0983,-0.0946,4.5864,5.4001,0.0728,0.0467,0.0732,-0.0981,-0.1129
206,0.4730,-0.0492,-0.0323,-0.3625,-0.3057,-0.0663,4.2038,5.3456,0.4524,0.2611,-0.0386,0.0357,-0.0959
207,-0.8203,-0.1358,0.0336,0.5618,0.5524,-0.0496,4.7297,5.6591,0.5336,0.3688,-0.0646,0.0845,0.0511
208,0.4536,0.6502,0.0962,0.0055,-0.7413,0.0631,4.8485,5.2921,0.1830,-0.3266,-0.1048,-0.2428,0.0342
209,0.1042,0.9036,-0.0254,0.3361,-0.8104,-0.0941,0.9899,-0.3734,-0.3560,-0.4159,-0.1014,-0.7248,-0.0641
210,0.5797,-0.9269,0.0547,-0.8770,0.5082,0.0961,4.4222,5.1691,-0.0938,0.5406,0.1633,0.2689,0.0033
211,-0.0256,0.8429,0.0161,0.4962,-0.7796,0.0577,0.7065,5.5370,0.1012,-0.1627,0.0406,0.5664,0.0032
212,-0.8054,0.1976,-0.0954,0.6446,0.3386,-0.0885,1.2571,-0.2987,-0.0169,0.5461,-0.0290,-0.2439,-0.0352
213,-0.0138,0.8619,-0.0857,0.5340,-0.7563,-0.1043,1.8041,5.5403,0.3671,-0.1493,0.0381,-0.3460,-0.0873
214,0.5992,-0.5613,0.0345,-0.7942,0.2139,0.0108,1.0283,5.5769,-0.4233,0.2188,0.0785,-0.1547,-0.0105
215,0.3813,-0.9760,0.0723,-0.7807,0.5916,0.0074,4.6853,5.2102,-0.3663,-0.4711,-0.0558,-0.3715,-0.0305
216,-0.0589,0.8231,-0.0920,0.5133,-0.7499,-0.1239,0.8182,5.3121,-0.1154,-0.1234,-0.0156,-0.3894,0.0972
217,-0.0289,-0.1658,0.0828,-0.0679,0.1258,0.0863,0.8074,5.4295,-0.2588,0.2166,-0.0121,0.0283,0.0836
218,-0.7944,0.9551,-0.0861,1.1789,-0.5289,-0.1769,2.0670,5.6140,0.0971,0.6605,0.1118,-0.2932,-0.1127
219,0.7814,0.0218,0.0269,-0.7434,-0.1562,0.0300,1.4009,5.2665,-0.0083,0.6001,-0.0742,-0.1740,-0.0691
220,-0.9229,0.8644,-0.0608,1.0887,-0.6384,-0.0729,2.7206,5.4959,0.1135,-0.2363,0.0356,-0.3352,0.1933
221,0.8356,-0.4140,0.0758,-0.9349,0.1716,0.0800,1.9446,5.0491,-0.1233,-0.2982,0.0283,-0.1130,-0.0546
222,0.9621,-0.7053,-0.0998,-1.1260,0.3589,-0.1019,1.0706,4.7198,-0.3312,0.3250,0.0263,-0.3169,-0.0814
223,-0.4798,0.3462,0.0234,0.4607,-0.1877,-0.0706,1.4788,4.9643,-0.0069,-0.3114,-0.1846,-0.1420,-0.0245
224,-0.6177,0.3181,0.0541,0.7051,-0.2959,-0.0384,1.9996,5.3772,-0.2631,-0.2633,-0.1199,-0.5336,0.1114
225,-0.8835,-0.8989,-0.0573,0.7873,0.8800,0.0098,2.1900,5.7864,-0.0824,0.2624,-0.0842,-0.5465,-0.0363
226,-0.8532,-0.7999,0.0619,0.7083,0.9143,0.0361,2.7675,-0.0702,0.0464,0.1747,0.0842,0.1148,0.0623
227,-0.7753,0.6014,0.0470,0.9318,-0.4620,0.0274,3.7809,6.0725,-0.2401,-0.0109,-0.1921,-0.1156,-0.0366
228,-0.9575,-0.3329,-0.0787,0.9789,0.5338,-0.1648,4.6117,-6.2810,-0.4279,-0.0476,0.0678,-0.0115,-0.0863
229,0.0543,0.7972,-0.0699,0.0106,-0.7914,-0.0756,4.7690,-0.0751,0.1052,-0.3813,0.0906,-0.0655,0.0978
230,-0.1540,-0.3323,-0.0051,0.1303,0.3405,-0.0380,4.8461,-0.0220,0.0787,0.0443,-0.1359,0.3336,-0.0542
231,-0.4808,-0.6277,0.0034,0.6426,0.6262,0.1001,3.5035,-2.1960,-0.2588,-0.1248,0.0426,-0.1882,-0.0674
232,0.2619,-0.2699,0.0256,-0.2419,0.2892,-0.0709,3.3588,-2.2776,0.1956,-0.4842,-0.0941,0.6195,0.0734
233,-0.1608,-0.6047,0.0475,0.1329,0.6095,-0.0321,2.9241,-2.4647,0.0849,0.1230,0.0003,0.3461,-0.1027
234,-0.0259,-0.3529,-0.0024,0.0358,0.3050,0.0478,2.6591,-2.5981,-0.4462,-0.1091,-0.1712,0.0950,0.1055
235,-0.6099,0.0879,-0.0387,0.5077,-0.1629,-0.0743,2.3535,-2.3904,0.2245,-0.0866,0.0600,0.2372,-0.0321
236,-0.5218,-0.7297,-0.0861,0.6485,0.6980,-0.0179,1.4404,-2.3319,-0.2344,-0.2728,0.1605,0.3757,0.0296
237,0.7204,0.6174,0.0345,-0.8188,-0.4876,0.1291,2.2843,-2.5818,0.2536,-0.4158,0.1075,0.4952,-0.0011
238,-0.2189,-0.5192,-0.0279,0.1840,0.5835,-0.0592,2.0103,-2.6779,0.2275,-0.2749,0.0597,0.7570,0.0209
239,-0.5963,-0.7203,-0.0967,0.5723,0.6332,-0.0662,1.2111,-2.8330,-1.1580,-0.1754,-0.0084,0.0925,0.1006
240,-0.9034,0.0180,0.0034,0.9721,-0.1302,0.0114,4.7865,-3.5591,-0.1053,-0.1816,-0.1116,-0.4989,0.0765
241,-0.1086,0.5980,0.0211,0.0107,-0.5083,0.0713,4.4527,-3.6052,0.0984,-0.7753,-0.0390,-0.0115,-0.0189
242,-0.6978,0.9545,0.0171,0.6998,-1.0392,-0.0368,3.3734,-3.3492,-0.2379,-0.0032,0.2059,0.3525,-0.0195
243,0.4518,-0.9963,-0.0282,-0.2917,1.0015,0.0309,4.1585,-3.5815,-0.0819,-0.3634,0.0480,0.4589,-0.0018
244,-0.6469,-0.3319,-0.0274,0.5681,0.2015,-0.0175,3.6374,-3.7225,0.6201,0.1593,-0.0363,0.2054,0.2021
245,0.2937,0.4559,0.0262,-0.3900,-0.3416,0.0308,3.9287,-3.5457,-0.2403,0.1847,0.0117,0.4362,0.0411
246,0.4774,-0.6889,-0.0201,-0.4867,0.6483,-0.0385,4.6419,-3.5553,0.0193,-0.4584,0.0610,0.3927,0.1006
247,-0.2327,-0.9459,0.0252,0.3305,0.8866,0.0586,4.7898,-3.8414,-0.2556,0.2497,0.0344,0.2700,-0.0893
248,0.7507,0.3477,0.0600,-0.8309,-0.2886,0.0878,0.8142,2.6895,-0.1477,-0.1477,-0.1394,-0.2299,-0.0624
249,0.2252,-0.6759,-0.0972,-0.3133,0.7232,-0.0541,1.3902,-3.9510,-0.0092,-0.1007,0.1351,-1.0530,0.0060
250,-0.0980,0.5274,-0.0745,0.0132,-0.4797,-0.1196,1.1013,-3.5883,-0.4985,-0.2986,-0.0905,0.0541,-0.0536
251,0.2034,-0.8944,0.0583,-0.1113,0.8248,0.0813,1.7021,-4.0824,-0.0616,-0.0511,-0.0617,-0.0113,0.0339
252,-0.6005,0.7187,0.0574,0.5222,-0.8160,0.1363,0.8602,2.1435,-0.2656,-0.5853,0.1939,0.0401,0.1061
253,-0.9177,-0.2421,-0.0747,0.7948,0.3869,-0.0010,0.9700,1.2322,0.2699,0.1952,0.0600,0.1200,-0.0393
254,-0.5033,0.5956,-0.0620,0.4612,-0.5265,0.0041,4.4160,2.2633,-0.1387,-0.0984,-0.0350,1.0249,0.0827
255,-0.2933,-0.9454,0.0749,0.1803,0.9127,0.0924,4.9463,2.0733,0.0532,-0.1278,0.1839,-0.2757,0.0032
256,0.2440,0.0092,0.0254,-0.2131,-0.1150,0.0728,4.9024,2.0898,0.1268,0.3834,0.0645,-0.0676,0.0583
257,-0.6086,-0.6788,0.0144,0.3829,0.6963,0.0604,2.1926,0.8390,-0.2477,-0.0895,-0.0956,-0.0336,-0.1070
258,0.9918,-0.3936,0.0188,-1.0845,0.0897,-0.0610,2.0538,1.2567,0.3100,0.6596,0.0444,-0.0302,0.0066
259,0.3922,-0.0237,0.0018,-0.4208,0.0116,-0.0644,2.1505,1.6293,0.1295,0.0323,0.0898,0.0224,0.2289
260,0.6049,-0.5457,-0.0753,-0.6330,0.3905,-0.1583,2.6616,2.0589,0.1519,-0.0631,0.0533,0.5177,-0.2576
261,-0.3663,-0.8971,0.0241,0.3519,0.9114,-0.0134,3.4372,1.8251,-0.5366,0.1546,-0.0685,-0.3785,0.0874
262,0.6432,-0.4767,0.0512,-0.6274,0.4158,0.1229,4.0262,1.7042,0.2128,0.1895,0.0084,0.0297,-0.0696
263,0.6288,-0.9891,0.0770,-0.7529,0.8474,0.0652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
264,-0.7538,0.6429,0.0860,0.7927,-0.4433,0.1480,4.4746,1.5368,-0.1715,0.1418,-0.1373,0.1737,0.0673
265,0.5414,-0.5658,0.0586,-0.6825,0.3167,0.1486,4.9606,1.4153,0.7527,0.0535,-0.2465,-0.0624,0.0617
266,-0.0351,-0.7084,0.0446,-0.3829,0.5770,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
267,0.3365,0.5462,-0.0906,-0.0814,-0.5893,-0.0178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
268,-0.1870,0.5753,0.0083,0.3754,-0.4145,-0.0331,4.5471,1.6538,0.6413,-0.3236,-0.0620,-0.1807,0.2275
269,-0.8446,0.0023,-0.0074,0.8489,0.3261,-0.0843,4.4778,1.4001,-0.0494,0.3194,-0.0603,-0.0210,-0.0139
270,-0.1963,0.7873,-0.0599,0.4873,-0.5745,0.0070,3.8167,1.3697,0.2951,-0.5031,0.0434,0.0289,0.1652
271,-0.8365,-0.1134,-0.0828,0.8129,0.3681,-0.0589,4.2772,1.2102,-0.2075,0.4707,0.0677,-0.0359,0.1457
272,0.0319,-0.8850,0.0346,-0.2835,0.8183,0.0463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
273,0.1150,0.4139,0.0471,0.1069,-0.3481,0.1270,4.6363,1.1020,0.0715,0.0718,0.0237,0.2971,0.1075
274,0.7802,-0.4399,-0.0968,-0.8829,0.0808,-0.1929,4.8961,1.5325,0.0029,-0.1473,-0.0581,0.0350,-0.0567
275,-0.2350,0.4033,-0.0541,0.4294,-0.2964,-0.0766,4.4969,1.4099,0.3881,-0.1753,0.0253,-0.2096,0.1321
276,0.4629,-0.1283,-0.0274,-0.4269,0.1187,-0.1157,4.6819,1.6410,0.0233,-0.2991,0.0356,0.1035,-0.0089
277,0.0232,0.7278,0.0979,0.0197,-0.7039,0.0878,3.9425,1.5460,-0.0554,-0.4747,-0.0093,-0.4858,-0.0770
278,0.2041,-0.0494,-0.0377,-0.2450,-0.0566,0.0459,4.0766,1.6275,-0.0042,0.0709,0.0769,-0.0606,0.1042
279,-0.4571,-0.7144,-0.0982,0.2620,0.7296,-0.1372,4.6858,1.6426,0.2484,-0.6267,0.0773,-0.1236,-0.0996
280,0.5578,-0.2173,0.0272,-0.6721,0.1177,0.0172,4.8668,1.8466,0.0140,0.0506,0.0509,-0.1673,-0.0750
281,0.6974,-0.7722,-0.0203,-0.7584,0.7234,0.0094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
282,0.3945,-0.7657,0.0162,-0.5242,0.8019,0.0894,4.2531,4.2060,-0.4726,-0.4009,0.0065,0.2019,-0.0882
283,0.2826,-0.2053,0.0428,-0.3639,0.1052,0.0189,4.3331,4.0230,-0.0944,0.1948,0.1725,-0.0382,-0.0429
284,0.9361,-0.0438,-0.0761,-0.8900,-0.2597,-0.1688,5.0901,4.0195,-0.2186,0.1543,-0.0213,-0.1149,0.0643
285,-0.5730,-0.5114,0.0146,0.5162,0.6055,0.1070,4.2656,4.0212,0.0116,0.6305,-0.0008,0.0022,-0.0622
286,-0.9180,0.4021,-0.0323,0.9944,-0.2314,-0.1004,3.9984,4.2925,0.0096,0.3956,-0.0360,-0.1370,-0.0632
287,0.4520,-0.4797,-0.0380,-0.5360,0.4393,0.0008,3.8974,4.1369,-0.0456,-0.5390,0.1124,-0.5626,-0.0835
288,-0.8202,-0.8497,-0.0796,0.7460,0.8446,-0.1479,2.8163,-1.7598,0.8025,0.4698,-0.1474,-0.2837,-0.0787
289,0.0202,0.5523,-0.0192,0.0180,-0.5554,-0.0098,3.2189,-1.6555,0.2783,0.3708,-0.2654,-0.3936,0.0161
290,0.9322,0.2183,0.0798,-0.8618,-0.1929,0.0778,3.8031,4.1786,-0.0580,-0.0426,0.0607,-0.4667,0.0164
291,0.2026,-0.6471,0.0258,-0.2306,0.6076,0.0950,3.3673,4.0309,-0.1123,0.2523,0.0231,0.1363,0.0594
292,-0.9279,0.6810,0.0909,1.0575,-0.5123,-0.0047,3.3894,4.3480,0.0916,0.2660,-0.0390,0.3562,-0.0446
293,0.8238,-0.4709,-0.0154,-0.8777,0.4617,-0.0968,3.3137,-2.0185,0.0889,0.1248,-0.0623,-0.1423,0.0027
294,0.6976,-0.9630,0.0273,-0.7743,1.0612,0.0083,4.3107,5.9653,-0.1258,0.2953,-0.0278,-0.4008,0.1118
295,0.4621,-0.2980,-0.0318,-0.4081,0.3137,-0.0245,3.9956,-0.2265,-0.1102,0.4671,0.0821,-0.4056,0.0599
296,-0.5382,-0.5239,-0.0824,0.6325,0.4215,-0.1530,4.4033,0.0747,0.0907,0.1078,0.0026,-0.1067,0.1283
297,0.9519,0.9259,0.0789,-1.0459,-0.7615,0.1153,3.6388,-0.2470,-0.1485,-0.3895,-0.0257,0.0884,0.0749
298,0.9175,0.9115,-0.0334,-0.9079,-0.8307,-0.0715,3.2929,-0.5054,-0.0312,0.5431,-0.1165,0.4787,0.1503
299,-0.7376,0.4809,0.0960,0.7624,-0.5749,0.1694,4.2751,5.4646,-0.0531,-0.0868,0.1306,-0.8330,-0.0269
300,-0.3431,0.4297,-0.0507,0.3492,-0.4148,-0.0499,4.8333,-0.7011,0.0873,-0.6399,0.1486,-0.3318,-0.1614
301,-0.1143,0.7115,0.0237,0.0295,-0.7616,0.0329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
302,-0.5820,0.4227,-0.0029,0.5892,-0.4207,-0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
303,-0.5278,0.6237,0.0677,0.5505,-0.6173,0.1186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
304,-0.9802,0.5451,0.0232,0.9345,-0.3340,0.0809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
305,-0.0826,-0.8994,-0.0746,-0.0626,0.8313,-0.0562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
306,0.4851,0.3150,0.0187,-0.4279,-0.2956,0.0804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
307,0.9066,0.2151,-0.0641,-0.7600,-0.3181,-0.0635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
308,0.8890,-0.2517,0.0900,-1.0013,-0.0019,-0.0074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
309,-0.3479,-0.7846,-0.0929,0.2613,0.8000,-0.1457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
310,0.3243,0.9880,0.0591,-0.3980,-0.9379,0.0705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
311,-0.2753,0.4992,0.0669,0.4012,-0.3907,0.1576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
312,0.7943,0.7159,0.0906,-0.5799,-0.9395,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
313,-0.4317,-0.5658,0.0238,0.3428,0.6635,0.1184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
314,-0.6992,0.1750,-0.0520,0.7230,0.0499,-0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
315,0.6819,-0.5220,-0.0030,-0.7890,0.2479,-0.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
316,-0.6649,0.8106,-0.0571,0.8544,-0.5639,0.0291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
317,-0.0749,-0.2447,0.0550,0.0593,0.2188,-0.0091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
318,0.1712,-0.7848,0.0923,-0.4086,0.6167,0.0188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
319,0.6246,0.5221,0.0640,-0.3735,-0.7907,0.1024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
320,0.0598,0.7465,0.0097,0.2609,-0.6164,0.0760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
321,0.3091,0.0646,-0.0475,-0.2260,-0.3115,-0.0427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
322,-0.3997,-0.6793,0.0204,-0.0201,0.8532,-0.0215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
323,-0.2182,-0.7696,0.0120,-0.2553,0.7683,0.0624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
324,0.5977,-0.8168,-0.0221,-0.8653,0.4244,-0.0318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
325,0.9487,0.6898,0.0222,-0.4636,-1.0316,-0.0308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
326,0.5595,0.2097,0.0625,-0.5058,-0.4522,0.0351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
327,-0.6690,0.0956,-0.0910,0.5421,0.2628,-0.1034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
328,0.6621,0.3335,0.0833,-0.5971,-0.5197,0.0433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
329,-0.1334,-0.5876,0.0643,-0.0863,0.7207,0.1468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
330,-0.1263,0.8560,-0.0757,0.5930,-0.6382,-0.0520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
331,-0.0097,-0.7719,-0.0876,-0.4728,0.6392,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
332,-0.8318,0.6633,0.0367,1.0597,-0.0720,0.0952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
333,0.4660,0.1160,0.0687,-0.2811,-0.4552,0.0442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
334,-0.4778,0.9518,-0.0850,0.9925,-0.4790,-0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
335,-0.6530,0.5022,0.0184,0.8835,0.0095,-0.0652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
336,-0.2871,-0.3387,-0.0241,0.0370,0.4691,-0.0615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
337,-0.8420,-0.4355,-0.0360,0.4787,0.8562,-0.0293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
338,0.1772,-0.1807,0.0447,-0.2457,0.1661,0.1149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
339,0.4202,-0.6160,0.0873,-0.6731,0.2947,0.1868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
340,0.5516,-0.9323,-0.0337,-1.0528,0.2821,-0.0175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
341,0.6497,-0.5675,-0.0266,-0.9186,-0.1066,-0.0990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
342,-0.7570,-0.0242,0.0703,0.5750,0.4017,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
343,-0.3804,-0.2040,0.0208,0.1269,0.4031,-0.0184,4.9456,4.5811,-0.6804,-0.0300,-0.0310,0.2798,-0.0662
344,-0.5531,-0.3254,0.0476,0.2695,0.6265,0.0086,4.5174,4.7088,0.3443,0.3691,-0.0204,0.0022,-0.0633
345,-0.9276,0.0785,0.0454,0.7529,0.4516,0.1266,4.6621,4.7460,-0.3147,0.2683,0.0405,0.0046,0.0380
346,-0.8557,0.1195,0.0548,0.7553,0.5662,0.0906,4.8342,4.7570,-0.0117,0.4637,0.0478,0.3807,0.0416
347,0.4378,-0.7777,-0.0116,-0.8653,0.1646,-0.0891,4.1242,4.7844,-0.1988,-0.1103,-0.1473,-0.5396,0.0376
348,0.9609,0.9017,0.0521,0.0440,-1.3523,0.0260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
349,0.2367,-0.1230,0.0482,-0.2433,0.0083,0.0540,4.9657,4.5099,-0.0441,-0.1448,-0.2911,0.2689,-0.1871
350,-0.1440,-0.5649,0.0085,-0.3398,0.4850,0.0320,4.3144,4.4760,0.7764,0.1006,0.0531,0.2982,0.1444
351,-0.3326,-0.7808,0.0133,-0.4367,0.6102,-0.0524,3.6355,4.5057,-0.1984,0.1779,0.0456,-0.4051,-0.0232
352,0.0804,0.8658,0.0656,0.6592,-0.6533,0.0868,4.5087,4.4104,0.0114,-0.0160,0.0479,-0.2718,0.0248
353,-0.8491,-0.3817,-0.0295,0.1249,0.9706,-0.0803,3.9437,4.7175,0.2437,-0.2920,0.1140,0.5225,0.0192
354,-0.7745,-0.0879,-0.0261,0.3750,0.5676,-0.0426,3.9684,4.8684,0.8442,0.2811,-0.0138,0.1400,0.1298
355,0.4909,0.7231,-0.0543,0.3149,-0.8772,-0.1223,4.6015,4.9019,0.6950,-0.2412,-0.0132,-0.0001,0.0218
356,0.4150,-0.3101,-0.0837,-0.5073,0.0039,-0.0466,4.3318,4.8999,0.2463,0.3773,-0.1216,-0.3175,0.0264
357,0.4340,0.2102,0.0930,-0.1353,-0.4687,0.1565,4.4617,4.6837,-0.2294,0.2893,0.1872,-0.0374,-0.0637
358,0.3462,-0.7803,0.0286,-0.7990,0.2026,0.0328,3.7881,4.5928,0.0896,-0.0433,-0.0335,-0.2349,-0.0816
359,-0.5899,0.2408,0.0517,0.5346,0.2859,0.1255,3.9655,4.5185,-0.0376,0.4118,-0.1679,0.4989,0.1711
360,-0.0380,-0.5479,0.0661,-0.4764,0.3838,0.0485,3.3895,4.3892,-0.2003,0.3960,-0.2999,0.3732,-0.0687
361,-0.1266,-0.6457,-0.0020,-0.5477,0.3804,0.0179,2.6367,4.3857,0.1121,-0.0814,-0.2161,0.1110,-0.1342
362,0.0038,-0.5307,-0.0189,-0.5341,0.2178,-0.0259,2.0815,4.3188,0.1675,-0.0894,-0.0068,-0.0266,-0.1086
363,-0.6382,0.9311,0.0076,1.0493,0.1608,-0.0013,2.7893,4.7129,0.0743,-0.0352,0.1086,0.1670,-0.2420
364,-0.7045,-0.2380,0.0906,0.2207,0.6683,0.0982,2.7019,4.9071,-0.2968,0.3335,-0.0706,-0.0294,-0.0210
365,-0.6025,-0.0771,-0.0280,0.2643,0.5918,0.0354,2.8766,5.0089,-0.4494,-0.1334,-0.0526,0.3508,-0.0812
366,0.6122,0.1024,-0.0504,-0.1583,-0.6458,-0.0005,2.8717,4.8383,-0.0647,-0.1349,0.1700,0.1869,-0.1355
367,-0.5404,0.6594,0.0368,0.7160,0.1990,0.0070,3.5141,4.8813,-0.0491,0.3980,0.0754,-0.0796,0.1497
368,0.9048,0.6007,-0.0019,0.2103,-1.1153,0.0002,4.0472,4.6226,-0.4905,-0.1622,-0.0076,-0.2746,-0.0131
369,0.5929,0.4904,0.0455,0.1698,-0.6667,0.0512,4.6114,4.5080,0.3428,-0.4856,-0.0440,0.1928,0.0709
370,0.9091,0.2604,0.0018,-0.0708,-1.0344,0.0994,4.9280,2.8138,-0.2579,-0.0244,-0.0352,0.1605,0.0094
371,-0.0213,0.1312,-0.0675,0.0866,-0.0369,-0.1111,4.9654,2.7759,-0.0998,0.2295,0.2170,0.2268,-0.0475
372,-0.4119,-0.4589,-0.0036,-0.1974,0.5463,-0.0798,4.8027,4.4026,0.3015,0.6100,0.1504,-0.2438,0.0300
373,-0.3440,-0.9462,-0.0636,-0.6985,0.7584,-0.1566,3.6206,4.7257,-0.2871,0.0223,-0.1065,-0.1735,0.0954
374,0.5827,0.8555,-0.0095,0.4117,-0.9962,-0.1042,4.6121,4.7084,-0.3270,0.1235,0.0499,-0.0280,0.0056
375,0.0579,-0.5997,-0.0800,-0.5423,0.4300,-0.0298,3.9040,4.7019,0.1342,-0.1393,0.0773,0.2857,-0.0617
376,-0.1671,-0.1862,0.0445,-0.1252,0.2845,0.0109,3.6889,4.5905,-0.2284,0.2360,0.0565,-0.5586,-0.1262
377,0.9172,-0.5293,0.0893,-1.0539,-0.2798,0.1177,3.1738,4.3078,-0.0336,-0.1146,-0.0503,0.5244,0.1014
378,0.9752,-0.2288,0.0116,-0.7116,-0.7512,0.0034,4.5622,5.1585,0.1979,0.0142,0.0404,-0.4463,0.0167
379,0.1356,-0.7062,-0.0726,-0.6968,0.2812,-0.1184,3.9408,-0.8245,-0.1815,-0.3501,-0.0749,0.0134,0.0353
