Step,u_k_x,u_k_y,u_k_theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
9784,-0.0832,-0.0691,-0.0248,0.1831,-0.1284,-0.0715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9785,0.4703,-0.2125,-0.0964,-0.1906,-0.5330,-0.1163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9786,-0.5627,0.4046,-0.0278,0.8996,-0.0119,0.0339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9787,-0.4070,-0.5069,0.0985,-0.2489,0.0587,-0.1167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9788,-0.6428,0.3843,-0.0634,0.0928,0.3295,-0.1526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9789,-0.7651,0.3355,0.0486,-0.1366,0.3498,0.0741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9790,0.3094,-0.7433,-0.0062,-0.8997,-0.3984,-0.1352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9791,0.2784,0.2092,-0.0621,0.2915,-0.7306,-0.1686,5.2216,-0.3841,0.3604,0.2176,-0.2113,0.6552,-0.0257
9792,0.3671,0.4925,0.0731,0.0167,-0.2895,-0.0472,4.0949,-0.0991,-0.0101,0.4722,-0.1092,-0.1675,-0.1576
9793,0.8973,0.1811,0.0205,-0.4190,-0.9933,0.3143,4.8591,0.4500,-0.4086,0.4028,-0.0025,0.1796,-0.0208
9794,0.1388,0.7703,-0.0877,0.9976,-0.1094,0.0534,5.0867,0.1584,0.1304,-0.1757,-0.1192,-0.0227,-0.0199
9795,0.3522,-0.2199,-0.0182,-0.5862,-0.2900,-0.0262,4.4962,0.2880,-0.1033,0.3025,0.2228,0.3124,0.0880
9796,0.2593,-0.1775,-0.0311,-0.0903,0.3185,0.0090,4.8885,0.2277,0.2339,0.3153,-0.1154,0.5005,-0.0526
9797,0.2937,-0.4139,0.0996,-0.5571,-0.6198,0.0682,4.5036,0.3878,-0.0745,0.1746,0.1447,-0.3543,0.0034
9798,0.5782,-0.8166,-0.0817,-0.8972,0.0431,0.0138,4.6244,0.4822,0.0036,0.5312,-0.0237,-0.3728,0.1290
9799,0.0060,-0.2706,0.0505,0.1139,0.5093,-0.0203,4.9981,0.5183,0.2335,-0.3617,0.0731,0.0079,-0.0399
9800,0.8408,0.8142,0.0435,0.6179,-0.8724,0.0319,3.2563,0.5579,0.0843,-0.1868,0.0476,0.6931,0.1837
9801,0.8047,0.3048,-0.0677,0.2345,-0.6170,-0.0006,3.7657,0.4523,0.0511,-0.3558,0.0534,-0.1181,-0.0652
9802,-0.3748,-0.8645,0.0880,-0.7989,0.5730,-0.0231,3.7942,0.6523,-0.8862,-0.4256,0.0599,-0.1050,0.0378
9803,-0.3818,0.5445,-0.0682,0.4076,0.4622,-0.0310,3.7993,0.5605,0.0804,-0.6362,0.0376,0.1545,-0.0949
9804,-0.8434,-0.6491,0.0147,-0.6108,0.7007,-0.1749,2.7357,-0.4300,-0.2127,0.3196,-0.0654,0.4508,0.0692
9805,-0.2055,0.4125,-0.0848,0.3563,-0.3437,-0.0344,4.6380,0.7990,-0.1856,0.2651,-0.0933,0.2390,0.0600
9806,0.4582,-0.5310,0.0568,-0.6318,-0.1818,0.0474,4.6925,0.8092,0.3397,0.2779,0.1182,-0.0009,-0.0041
9807,-0.7304,0.9380,0.0340,1.2001,0.2343,-0.1412,4.7558,0.8788,0.3681,-0.1451,-0.2156,0.1234,-0.1069
9808,0.5372,0.9681,0.0876,0.6166,-1.5272,0.2232,3.0239,0.4481,0.0911,-0.1826,0.0312,0.1425,-0.1512
9809,0.4245,-0.3668,0.0490,-0.0288,-0.4114,0.0248,2.4419,0.3090,-0.1340,-0.0494,0.1164,-0.3209,-0.0773
9810,0.4127,0.5772,-0.0137,-0.1993,-0.3736,0.0273,2.2383,0.3758,-0.6915,0.0452,-0.1577,0.0308,-0.1529
9811,-0.2691,0.8682,0.0990,0.4925,-0.0473,0.0910,1.9055,0.1758,0.2549,-0.0660,0.0151,0.3079,-0.0556
9812,-0.9384,-0.8725,-0.0379,-1.1455,1.1311,-0.0174,3.8758,0.4094,-0.2867,-0.1792,-0.2050,0.3044,-0.0108
9813,-0.8122,-0.2591,0.0780,-0.0132,1.0741,-0.0273,4.5506,0.5064,-0.0247,0.3487,-0.0029,-0.1533,0.0406
9814,-0.8640,-0.5963,0.0409,-0.3556,1.2547,0.0825,3.9427,-0.5074,0.1848,0.0944,-0.0029,-0.2010,0.1256
9815,-0.9734,0.8469,-0.0064,1.2932,0.8351,-0.0978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9816,0.2712,-0.5575,-0.0398,-0.4202,0.0966,0.0213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9817,0.9040,-0.0042,-0.0319,-0.8181,-0.9676,0.0798,3.7330,-0.4706,0.2320,0.1575,-0.1617,-0.4182,0.0819
9818,0.7902,0.2215,0.0715,0.2050,-0.8620,0.1112,5.4571,0.1867,0.3767,0.2648,0.0076,-0.3384,-0.0214
9819,0.2654,-0.0040,-0.0214,-0.2411,-0.3596,0.0299,4.6725,0.2067,-0.1226,-0.0732,0.0534,-0.4735,0.0843
9820,-0.1470,-0.8707,-0.0458,-1.0394,0.5072,0.0145,2.7021,-0.3344,0.0384,-0.2623,0.0080,-0.3249,0.0467
9821,0.6447,0.4974,-0.0764,0.1646,-0.9854,-0.0313,4.6269,0.5528,-0.2722,-0.0155,0.0939,0.1006,-0.0263
9822,-0.4578,0.5935,0.0855,1.2051,0.2668,0.0185,4.5440,0.3005,0.1791,-0.0413,0.0751,0.5911,0.0729
9823,-0.1246,-0.4168,0.0507,-0.3764,0.5394,-0.0986,2.6874,-0.6457,0.2680,0.4989,0.1051,0.0004,-0.0196
9824,0.2871,-0.7946,-0.0077,-0.9663,-0.3423,0.0280,2.2384,-0.3668,-0.5602,-0.1589,-0.0499,0.4924,0.0253
9825,-0.9590,0.7984,-0.0839,0.9749,1.3636,-0.0323,3.7726,-0.5600,0.4550,-0.0345,-0.0535,0.0157,-0.0782
9826,0.6556,0.8756,-0.0277,0.7238,-0.2626,-0.0885,3.6315,-0.7010,0.0502,-0.4424,0.0246,-0.4221,0.2673
9827,0.6657,0.9797,0.0889,1.1202,-1.0135,-0.0994,4.8650,0.0196,0.4252,0.4244,-0.0096,-0.2470,0.0054
9828,0.7935,0.5306,-0.0932,0.6527,-1.0436,-0.1390,3.5950,0.1197,0.2320,-0.3365,-0.0766,-0.4218,0.1393
9829,0.7804,-0.8405,-0.0415,-1.1972,-0.0835,0.0067,3.7581,0.4563,-0.2059,-0.3469,-0.1257,0.1079,0.1264
9830,-0.5206,-0.8386,0.0917,-0.3709,0.8011,0.1755,4.2825,0.4865,0.2271,0.2183,0.0210,-0.2172,-0.0306
9831,-0.6061,0.5468,-0.0105,0.8585,0.4802,0.1130,4.1891,0.2881,-0.1953,-0.3742,-0.0452,0.2671,-0.0577
9832,0.8406,-0.6676,0.0955,-0.7940,-0.3387,0.1233,3.9117,0.1622,-0.3200,0.1747,-0.0393,0.2725,-0.2569
9833,0.7338,-0.9669,-0.0872,-0.8582,-1.0746,-0.0087,3.7797,0.2448,-0.2438,0.2523,-0.0328,-0.1939,-0.1419
9834,0.5225,0.8126,0.0676,0.8049,0.3926,-0.2490,3.9534,0.3617,0.1002,-0.1710,0.0657,-0.4810,-0.0941
9835,-0.3403,0.8995,-0.0570,1.1017,0.3633,-0.1293,3.8556,0.2982,0.1226,-0.9721,0.1765,0.0964,-0.1537
9836,-0.9797,-0.6390,0.0032,-0.5135,1.1507,0.1840,4.9067,-1.0524,-0.2376,-0.0874,0.1099,-0.0361,0.0793
9837,-0.3325,-0.2601,-0.0725,-0.3404,-0.0375,-0.0165,4.6223,-0.7766,0.0040,0.1584,-0.0721,0.1473,-0.0047
9838,-0.0034,-0.8031,-0.0719,-0.4002,0.2313,-0.0454,4.3269,-0.4741,-0.1602,-0.3465,-0.0311,-0.6393,0.0099
9839,-0.3154,-0.2548,-0.0151,-0.4464,0.3001,-0.1134,3.9682,-0.3734,0.2989,-0.0637,0.0038,0.0954,-0.0065
9840,-0.1541,-0.0140,0.0317,0.1770,0.8508,-0.0770,4.6143,-0.1475,-0.4293,-0.3197,-0.0226,-0.2066,0.1170
9841,0.8216,0.6395,0.0101,-0.1595,-1.0780,-0.0209,4.0095,-0.1814,0.1260,-0.2162,0.0251,0.1248,0.0916
9842,0.5514,-0.0069,-0.0328,-0.4475,-0.7921,-0.0035,4.9306,0.8477,-0.0749,-0.0763,0.0056,0.0094,-0.0421
9843,-0.4509,0.3270,0.0666,0.2800,0.4670,0.1035,3.8091,-0.3300,0.2644,-0.2848,0.0252,0.0821,0.0193
9844,0.5820,-0.4241,-0.0224,-0.7774,-0.5763,-0.1760,4.9532,1.0417,0.2407,0.1001,-0.0699,-0.0420,-0.0871
9845,-0.7950,0.7202,0.0149,0.9504,0.3949,0.1741,3.1396,-0.4310,-0.0626,0.0283,0.0419,0.1957,0.0813
9846,0.5928,-0.0594,0.0242,-0.3159,-1.0992,-0.0499,4.4493,0.5702,0.0163,-0.3085,0.0381,-0.4796,-0.1290
9847,0.9535,0.0248,-0.0565,0.1096,-1.0175,-0.1499,3.1253,0.8806,-0.3491,0.1499,-0.0291,0.3358,0.0733
9848,0.4453,-0.9430,-0.0710,-1.1852,-0.0268,-0.1358,3.5019,1.3048,-0.5959,-0.0005,-0.1994,-0.1834,0.0224
9849,-0.3439,-0.2647,0.0708,-0.0253,0.4982,-0.1016,4.0856,1.5952,-0.0201,-0.0682,-0.3566,-0.2349,-0.1128
9850,-0.6991,-0.1706,-0.0836,-0.0412,0.6506,-0.1855,4.6438,1.5584,-0.4025,-0.1685,-0.0835,0.2421,-0.1548
9851,0.9528,-0.5802,0.0845,-1.1205,0.0449,0.0553,2.0159,1.1133,-0.4301,0.0400,-0.0610,-0.2611,-0.0297
9852,0.9263,0.0190,-0.0920,-1.0962,-0.7123,-0.1272,1.4840,2.4162,0.2770,-0.0617,0.0703,-0.1010,0.2541
9853,-0.2920,0.1682,-0.0616,0.2326,0.3037,-0.0827,1.6510,1.7870,0.4848,-0.1800,0.1058,0.3801,0.2191
9854,-0.1212,-0.9156,-0.0902,-0.0207,0.9344,-0.1742,2.3185,1.8527,-0.2964,-0.0124,0.0046,0.4291,0.0304
9855,-0.1915,0.1450,-0.0533,0.7976,-0.2123,-0.0991,1.2506,1.5392,0.6331,-0.2886,-0.0382,0.1013,0.0577
9856,0.9623,-0.4891,-0.0734,-0.6601,0.0298,-0.0084,1.3057,1.8860,-0.2935,-0.1563,-0.0924,0.2359,-0.0901
9857,0.7042,-0.3437,0.0029,-0.6167,-0.2150,-0.0070,2.2940,2.1403,0.9698,-0.5998,0.1942,-0.3468,-0.0310
9858,-0.2326,-0.1020,-0.0578,0.2596,0.6170,0.0011,2.5292,1.8591,0.6170,-0.4706,-0.1066,0.0562,0.0079
9859,0.5277,-0.4015,-0.0370,-0.1681,0.3616,0.0926,2.7398,1.7786,-0.6046,0.3263,-0.0851,0.0159,0.0279
9860,0.6439,-0.1333,0.0173,-0.7442,0.1428,-0.0907,3.4156,2.1305,-0.2699,0.1614,0.1264,0.4176,0.2890
9861,-0.1191,0.3086,0.0219,-0.2380,-0.9687,-0.0544,2.6344,2.5619,-0.4049,-0.4463,0.2102,0.6540,0.0444
9862,-0.8012,-0.8267,0.0436,0.2780,0.7076,0.0562,3.4054,2.0238,0.3153,0.2498,0.0906,-0.1405,-0.0783
9863,-0.5051,-0.2643,0.0878,0.2755,0.2250,0.0351,2.5851,2.0660,-0.3120,0.7906,-0.0558,-0.0745,-0.0070
9864,-0.4716,0.5473,0.0484,0.9189,-0.3877,0.1562,2.4075,1.6863,0.0853,0.3204,0.0081,0.3702,-0.1297
9865,0.8091,0.9627,-0.0010,-0.6265,-0.8495,0.2493,2.4938,2.0239,0.1865,0.1099,-0.1358,0.2001,0.0557
9866,-0.1130,0.9497,-0.0277,0.5065,-0.1442,-0.1966,1.6533,2.0251,-0.2396,0.0812,0.0238,0.3342,0.1005
9867,-0.9374,0.7350,-0.0955,0.7669,0.1298,-0.0082,1.8065,1.2922,-0.1322,-0.1379,0.1070,-0.1286,0.0548
9868,0.3251,0.3912,0.0574,0.2892,-0.4735,-0.1141,0.6432,0.9955,0.0959,-0.1153,0.0633,0.5367,0.0289
9869,0.5638,-0.9897,0.0332,-0.3922,1.0580,0.1475,1.7754,1.3113,-0.0915,0.3388,-0.0043,-0.4092,0.0470
9870,0.7298,0.4104,0.0518,-0.4195,-0.6906,-0.1238,1.1575,1.8048,0.0572,-0.1235,0.1017,0.1192,-0.0536
9871,0.7145,0.0802,0.0804,-0.7616,-0.0627,0.0414,2.2033,2.3165,0.1325,0.0576,-0.2337,0.0683,-0.0644
9872,0.3483,-0.6944,0.0977,-0.5957,0.0704,0.0995,2.0199,2.2520,-0.0590,0.3765,-0.0894,-0.0808,-0.0341
9873,0.1035,0.4969,-0.0603,0.3356,0.3024,0.1217,1.9812,1.8024,0.3163,-0.3234,-0.0946,0.1795,-0.0036
9874,-0.3703,-0.9242,-0.0900,-0.3331,0.9123,-0.0079,2.9753,1.6273,0.1689,0.2096,0.2070,0.2954,0.0714
9875,-0.7549,0.8686,-0.0086,1.3504,0.2707,-0.0736,2.4449,1.3610,-0.3752,0.2388,-0.0894,-0.2665,0.0338
9876,0.3822,0.6990,0.0368,0.1867,-1.0058,0.0652,1.6852,1.4772,-0.2356,0.0644,0.0204,0.7565,0.0850
9877,0.3618,-0.4937,0.0299,0.2922,0.3086,0.0272,2.1101,1.1073,-0.4774,-0.0398,-0.0355,-0.0775,0.0380
9878,-0.9249,0.9560,0.0386,0.7870,-0.4190,-0.0273,1.3623,0.7519,0.5614,-0.6171,0.0374,0.4239,-0.0979
9879,0.0701,-0.8214,-0.0413,-0.3347,0.8698,0.0041,3.0240,0.9920,-0.3115,-0.0892,0.0621,-0.0331,-0.2937
9880,-0.1201,0.7279,-0.0614,0.2224,-0.5060,0.0327,1.9256,0.8627,-0.0825,-0.1760,0.0947,0.3752,-0.0019
9881,0.1523,0.8918,-0.0134,0.4416,-0.3856,-0.0293,2.4505,0.6579,-0.3601,-0.0826,0.1520,0.1367,0.1255
9882,0.8331,0.5540,-0.0742,-0.0043,-0.9813,0.0401,4.6729,1.8183,-0.1236,0.1923,0.0702,-0.1105,-0.0150
9883,-0.1489,0.4830,0.0198,0.5606,-0.9680,-0.0782,3.2487,1.9477,0.3837,0.1646,-0.0364,0.2055,-0.2016
9884,0.6165,0.3048,0.0671,-0.3107,-0.8415,0.0522,2.9131,1.9849,0.3473,0.7947,0.0229,-0.1441,0.0935
9885,-0.4125,-0.3886,0.0995,0.1268,0.6861,0.0184,2.7666,1.8526,0.5662,0.0076,-0.0458,0.3881,-0.0037
9886,0.5093,0.6019,0.0046,-0.6724,-0.8023,-0.1343,3.3328,2.3604,0.1125,-0.5338,0.0914,0.2756,-0.0336
9887,0.1050,-0.9244,-0.0282,-1.0830,0.2484,-0.0662,4.9055,2.4599,-0.2222,0.3459,-0.0759,-0.3250,0.0148
9888,-0.6948,0.7186,-0.0684,1.3195,-0.2800,-0.1082,3.0058,2.8269,0.0772,0.7268,-0.0889,0.5086,-0.1176
9889,0.2806,0.8754,0.0246,-0.0387,-0.9463,-0.0855,2.8841,2.9035,-0.2467,0.6227,0.0478,-0.3230,-0.1206
9890,0.2035,-0.6209,0.0343,-0.7480,0.5158,-0.0737,3.7605,2.7142,0.7974,0.1468,0.0787,0.1605,-0.1178
9891,0.6743,0.8108,0.0464,0.0121,-0.7952,0.0725,3.4135,3.0116,-0.2217,0.3305,0.0002,0.1347,-0.1040
9892,-0.9607,0.0046,-0.0219,1.0835,0.1456,-0.0739,2.5359,3.0280,-0.0418,-0.0627,0.0816,0.1647,0.0233
9893,0.9624,0.8968,0.0945,-1.2980,-0.9054,0.1820,4.1098,2.8810,-0.0801,-0.4830,-0.0783,-0.5321,0.0685
9894,0.4557,-0.8228,-0.0094,-0.3842,0.4633,0.1191,4.3962,2.9408,-0.3402,0.5778,0.0100,-0.4704,0.0425
9895,0.9451,-0.2536,0.0244,-0.9369,-0.0607,0.0183,3.5915,3.8838,0.1643,-0.2398,0.0707,-0.2363,0.0067
9896,0.1855,-0.2102,0.0767,-0.9213,-0.0201,0.1068,3.5725,3.6267,-0.7251,0.3603,-0.0702,-0.0934,-0.0572
9897,0.1396,-0.7043,-0.0763,-0.4969,0.4477,0.1809,4.6686,-0.6550,-0.4016,-0.1821,0.0502,0.4871,0.1655
9898,-0.3957,-0.0969,0.0164,-0.0029,0.7732,-0.0017,5.2071,-0.4632,0.3233,-0.3038,0.0701,0.3590,-0.1286
9899,0.2043,-0.1992,0.0446,-0.2964,-0.2733,0.0227,4.4254,-0.5487,-0.3481,0.4811,-0.0525,0.1774,-0.0146
9900,0.7956,-0.6934,-0.0798,-1.4464,-0.3603,-0.0239,3.4241,-0.6749,-0.3252,0.0348,0.0054,-0.4266,0.0831
9901,0.5733,0.7438,-0.0589,0.2094,-1.1283,-0.0119,3.5528,5.4255,0.1636,0.7856,0.0117,0.2503,-0.0339
9902,-0.6827,-0.6918,0.0403,-0.0224,0.3184,0.0187,3.7334,5.6924,-0.0990,0.0259,-0.1105,0.1334,0.0086
9903,0.2940,0.5217,0.0527,0.3161,-0.3754,0.2145,3.5754,5.2380,0.1636,-0.0494,0.1239,-0.4119,-0.0518
9904,0.1009,0.9720,-0.0403,0.5347,-0.9841,-0.1818,4.2101,5.1652,-0.5835,-0.5694,0.1111,-0.3618,-0.0950
9905,0.2430,-0.4705,0.0948,-0.4268,-0.1089,-0.0446,3.9844,5.1154,-0.0728,-0.3704,-0.0633,0.0229,-0.0484
9906,0.3076,0.9899,0.0814,0.4828,-1.2472,0.0699,4.7582,0.6251,0.8075,-0.0288,0.0392,0.2599,-0.1039
9907,-0.8996,0.1663,0.0920,0.7739,0.1070,0.1205,4.7955,0.1852,-0.5062,-0.0225,0.0753,0.1040,-0.0955
9908,-0.0008,0.0365,-0.0130,0.4680,-0.5343,-0.1206,4.6757,0.2343,0.2681,0.1845,0.0402,0.0842,-0.0445
9909,0.5477,0.3958,0.0736,0.4047,-0.2214,0.0856,5.0558,0.0258,-0.3624,-0.4809,-0.1348,0.4292,0.0976
9910,-0.6426,0.0199,0.0667,0.3109,0.3177,0.1604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9911,0.2241,0.2898,-0.0173,0.5192,-0.4101,0.1121,4.9179,0.5696,-0.3887,-0.1031,-0.0784,0.4300,0.2205
9912,-0.8283,-0.0046,-0.0249,0.3544,1.4319,0.0294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9913,-0.3259,0.8562,-0.0598,0.7960,-0.2095,-0.0299,4.5712,2.7303,0.1315,-0.4368,-0.1046,0.3851,0.0877
9914,0.9743,0.2645,0.0476,-0.4308,-1.4455,-0.0136,5.3996,0.5190,0.1865,-0.3029,-0.0856,0.2194,-0.0370
9915,0.5360,-0.5542,-0.0502,0.0577,0.0019,-0.0262,4.7940,0.4414,0.1074,-0.5066,0.1056,0.5101,0.1384
9916,-0.1135,-0.2317,0.0801,0.0302,-0.0733,0.1065,4.2150,0.3967,-0.4617,0.2299,0.0083,-0.5505,0.0864
9917,-0.4795,-0.0693,0.0437,0.4258,0.2158,0.0475,4.9150,0.1342,-0.3637,0.3064,0.0224,0.1256,0.0599
9918,0.9054,0.7742,0.0404,-0.0186,-0.8099,0.0941,4.7569,0.1196,0.1263,0.4377,0.2760,-0.6095,0.1432
9919,-0.0677,0.6193,-0.0067,0.6495,0.3879,0.0459,4.8579,-0.1542,-0.1826,0.5573,0.1036,-0.2025,-0.0696
9920,-0.3596,-0.1554,0.0625,-0.7454,-0.2163,0.0170,4.2844,0.1718,-0.1292,0.8939,0.0609,0.1880,-0.0528
9921,0.5811,0.2087,-0.0105,0.5157,-0.4699,-0.0161,3.8605,0.0433,0.2576,0.1439,0.0290,-0.1281,0.0794
9922,-0.1708,-0.9480,-0.0884,-1.1845,-0.0700,-0.1310,3.7386,0.4319,0.4212,-0.0327,-0.0661,0.3179,-0.0443
9923,0.5698,-0.4148,-0.0275,-1.0038,0.2345,0.0784,3.8075,0.3184,0.1176,-0.1169,0.1008,0.1117,-0.1436
9924,0.4026,0.5896,0.0478,0.7388,-0.9440,0.1335,3.1808,0.3459,0.1508,0.3562,-0.1546,-0.0959,0.1352
9925,0.5917,-0.2562,0.0648,-0.2952,-0.7521,-0.0577,2.5223,0.4574,0.1516,-0.5037,0.0847,-0.2702,0.1330
9926,0.8287,-0.5910,0.0069,-0.3382,-0.1503,-0.0873,2.1506,0.7371,0.0141,-0.0473,0.2024,0.0156,-0.1782
9927,0.2425,0.9321,0.0149,0.8778,-0.0694,0.1679,2.2898,0.3311,-0.1423,0.2873,-0.0830,-0.0209,0.0947
9928,-0.7110,0.8327,0.0749,1.1663,0.3772,0.0047,2.5976,-0.1654,-0.2171,-0.3693,0.0925,0.1686,-0.0094
9929,-0.0916,-0.9815,-0.0659,-0.6064,-0.2121,-0.0962,1.8639,0.3022,0.4228,0.1067,-0.0538,-0.7662,0.0472
9930,0.5098,0.6102,-0.0353,0.0975,-0.7189,0.0595,1.0581,-0.1796,-0.1624,-0.0515,-0.1561,-0.0137,-0.0263
9931,0.0708,0.8428,0.0767,0.5377,-0.2962,0.1590,1.3620,-0.6870,-0.2982,-0.1225,0.2043,-0.6264,0.1745
9932,-0.4618,0.0050,-0.0915,0.5829,0.1134,0.0267,1.6515,-1.0291,0.3195,0.1929,-0.0428,0.3851,-0.0296
9933,-0.1418,0.4411,-0.0091,0.5232,0.2101,-0.0694,2.9696,-1.0247,-0.3428,0.0704,-0.0371,-0.3167,-0.0009
9934,0.3355,-0.1725,0.0811,0.2021,-0.5407,0.0900,2.1865,-1.1381,0.1400,-0.2441,-0.0578,0.2344,-0.2426
9935,0.8622,-0.1266,0.0640,-0.5692,-0.7282,0.2324,1.8358,-1.7897,-0.2557,-0.1988,0.0860,-0.0133,0.1725
9936,0.6646,-0.7929,-0.0578,-0.4770,-0.7450,-0.1745,1.3768,4.0214,0.4463,-0.0326,0.1100,-0.6806,0.0362
9937,0.9440,0.7543,0.0679,0.7810,-0.8275,0.0999,4.4796,0.0142,0.2652,0.1088,0.1421,0.6105,-0.1699
9938,-0.9278,0.9799,0.0360,0.9905,1.4600,0.1108,2.7839,-1.8619,0.0277,0.0094,0.0935,0.0848,0.0531
9939,0.5225,0.2751,0.0194,0.9641,-0.5664,0.0891,3.4043,4.1905,-0.0719,0.0770,-0.2402,0.0734,0.1730
9940,0.1249,-0.2054,-0.0033,-0.3994,-0.3150,0.0481,4.5485,-0.4112,-0.0769,-0.2889,0.2093,0.2751,0.0565
9941,0.4605,0.4079,-0.0828,0.5063,-0.0586,-0.2470,4.7112,-0.3548,-0.2810,0.5631,0.0242,-0.4544,0.1011
9942,0.8934,-0.0395,-0.0837,0.0554,-0.5679,0.0898,4.0467,-0.4166,0.4276,0.1711,-0.0836,-0.0990,-0.0752
9943,-0.7700,0.1195,0.0412,-0.5422,0.8051,0.2372,3.0695,3.8639,0.1740,0.4511,-0.0638,0.4363,0.0356
9944,-0.9371,-0.3389,0.0065,-1.0627,0.4153,0.0358,1.6159,3.9623,0.1206,-0.2104,-0.0962,-0.1147,0.0277
9945,0.7272,0.4489,-0.0044,1.4352,0.2877,0.0986,3.8357,-2.1414,0.5607,0.2109,-0.1989,0.0135,0.0358
9946,-0.0052,-0.4842,-0.0416,-0.3893,-0.2965,-0.1416,3.7303,4.1626,-0.2092,0.3740,0.1066,-0.0789,0.1110
9947,-0.9159,-0.3568,-0.0136,-0.5358,0.7494,0.0500,3.1364,-2.2085,-0.4048,-0.0965,0.0295,0.4815,-0.0978
9948,-0.5144,0.1350,-0.0454,-0.4852,1.1299,0.0092,2.9518,-1.4984,0.1360,-0.2777,0.0402,0.6484,0.0933
9949,-0.1466,0.7460,-0.0278,0.5740,0.3029,0.0810,3.9087,-1.7095,0.2925,0.1615,-0.0278,0.1234,0.0774
9950,0.8848,-0.0900,0.0066,0.2052,-1.9988,-0.0380,3.3877,3.9422,-0.1481,0.0188,-0.0056,0.1734,-0.0394
9951,0.9686,0.8425,0.0692,0.9981,0.2318,-0.0179,3.9096,-2.0097,-0.1616,0.0247,0.0670,-0.1068,-0.1458
9952,-0.8897,-0.7012,0.0865,-0.9959,0.6396,0.2432,3.2195,-2.1909,-0.3671,-0.7362,0.1713,0.1951,0.0363
9953,-0.7181,0.9337,-0.0993,-0.4811,1.4591,-0.0337,4.0227,-1.7630,-0.2802,-0.0684,0.0473,-0.1289,0.0104
9954,0.3905,-0.5486,0.0477,0.0347,-0.9715,0.1280,3.4391,-2.2889,0.7538,-0.3566,-0.1709,-0.2620,-0.0869
9955,0.8288,-0.8536,0.0154,-0.0815,-1.0020,-0.3047,2.4550,-2.2469,0.0046,0.8939,0.0550,-0.2191,0.1894
9956,-0.2226,0.9965,0.0075,-0.1133,0.9119,-0.0806,2.5780,-1.6488,0.1369,-0.5160,0.1656,-0.1139,0.0140
9957,0.9711,-0.9844,-0.0926,-0.6493,-1.1765,-0.0019,2.1518,-2.2681,0.0738,-0.5528,-0.0414,0.0634,-0.0949
9958,0.5995,-0.1793,0.0421,0.6489,-0.6783,0.0051,2.7576,3.8505,-0.1402,0.1059,-0.0728,-0.2076,0.0510
9959,-0.3480,0.7076,-0.0676,0.0530,0.2565,-0.1069,2.7360,4.0013,0.0733,0.0588,0.0537,-0.2868,-0.2148
9960,-0.0186,-0.5408,-0.0558,-0.1251,-0.0782,-0.3662,2.9046,4.4081,0.0750,-0.2829,-0.0313,-0.1712,0.1395
9961,-0.4281,0.1264,-0.0162,-0.0243,0.1850,-0.1383,2.5279,4.5238,0.3241,-0.1356,0.0864,-0.1809,0.0203
9962,-0.7639,0.7563,0.0206,1.1710,0.7002,0.0097,3.6999,-1.4560,-0.3972,0.3442,0.1626,-0.4937,-0.0413
9963,0.5273,0.7502,0.0745,0.1653,-0.7398,0.2317,3.4808,4.5360,0.3167,-0.3536,0.0703,0.2856,-0.0335
9964,-0.0217,-0.2140,-0.0794,-0.4688,-0.0802,-0.2348,3.8230,4.6476,0.1148,0.0613,-0.2145,-0.2555,-0.0714
9965,0.3908,-0.2082,-0.0589,-0.3841,-0.2041,-0.0322,3.4089,4.3636,0.1916,0.2735,0.0696,0.0168,0.0830
9966,0.0280,-0.1805,-0.0287,0.3759,0.0007,-0.1399,3.3071,4.5210,0.3198,0.2891,0.0234,0.2761,-0.1637
9967,0.5244,-0.5376,-0.0714,-0.3293,-0.2875,-0.1232,4.4511,0.5418,-0.1627,0.5475,-0.0696,0.0921,0.1970
9968,-0.2275,-0.8111,-0.0626,-0.5735,0.4936,-0.1187,2.1393,5.0287,-0.0051,-0.0432,-0.0015,0.0002,-0.0742
9969,-0.6558,-0.3411,0.0990,-0.0268,0.8630,0.0062,2.8260,-0.9520,0.0175,-0.0591,0.2231,0.6894,-0.0492
9970,-0.9120,-0.9475,0.0038,-0.9738,0.9094,-0.0940,2.1680,-0.2172,0.3193,0.4771,-0.0034,-0.0700,0.0382
9971,0.6520,-0.0184,-0.0577,-0.6415,-0.6045,-0.1370,1.0497,-0.1658,0.7999,-0.7648,0.1252,0.0839,-0.0213
9972,0.8232,0.0009,-0.0057,-0.4859,-0.7878,-0.1838,0.2025,-0.7417,0.2360,0.4027,-0.0610,0.5929,0.0658
